id,tenant_domain,market_id,date,source,medium,campaign,sessions,users,conversions,revenue,orbit_clicks,created_at
71d2e5dd-aaae-4379-ba42-d05f1234c34f,synozur.com,,2026-06-29,darsycertification-wu2.azurewebsites.net,referral,(referral),1,1,0,0,0,2026-06-30 22:54:45.539
90db8987-711d-4a29-a1f7-fb72ad39e889,synozur.com,,2026-06-29,duckduckgo,organic,(organic),1,1,0,0,0,2026-06-30 22:54:45.539
d5f2f9e1-9657-4dcf-8343-8a75b3921580,synozur.com,,2026-06-29,linkedin,social,2026-summer-of-copilot-week-1,1,1,0,0,0,2026-06-30 22:54:45.539
193b95c2-e064-448d-bc16-677a1e8cc07d,synozur.com,,2026-06-29,podmatch.com,referral,(referral),1,1,0,0,0,2026-06-30 22:54:45.539
daa61663-2141-4cd3-9e4f-8fd9fb55cfb6,synozur.com,,2026-07-09,podmatch.com,referral,(referral),1,1,0,0,0,2026-07-10 21:34:47.905854
ed8d5ecc-f5e5-4e5a-b647-63a3707e8552,synozur.com,,2026-06-27,(direct),(none),(direct),31,31,0,0,0,2026-06-28 21:45:08.968668
9bf929e0-1c81-4599-be0a-99e26bd869a2,synozur.com,,2026-06-27,google,organic,(organic),4,2,0,0,0,2026-06-28 21:45:08.968668
903440a2-65fb-4119-a0e1-92004d4b96ac,synozur.com,,2026-06-27,linkedin,social,ai-availability-risk-readiness,2,2,0,0,0,2026-06-28 21:45:08.968668
5db2d566-ebb0-41cb-b977-fed1a9df9993,synozur.com,,2026-06-27,linkedin,social,polaris-055,2,2,0,0,0,2026-06-28 21:45:08.968668
1c6f247f-b6cd-45b3-a9ba-7b2e9be4caa2,synozur.com,,2026-06-27,facebook,social,polaris-055,1,1,0,0,0,2026-06-28 21:45:08.968668
bc1519ff-005e-4220-8f6d-c9d0097ec58b,synozur.com,,2026-06-27,podmatch.com,referral,(referral),1,1,0,0,0,2026-06-28 21:45:08.968668
93a10ecd-b13e-468e-9559-4aae95edd113,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-06-28,instagram,social,june-2026-beaumont,0,0,0,0,4,2026-06-29 02:46:00.958032
9e0ac5c0-fef2-4c7f-9277-560a0235b65f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-28,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-06-29 02:46:01.358354
ceddb2fe-aeba-4bed-aff8-4b6db3db26e9,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-28,linkedin,social,ai-q2-2026,0,0,0,0,1,2026-06-29 02:46:04.157529
93f8cbe5-19f1-4444-a494-7e240f524827,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-28,linkedin,social,copilot-cowork-for-pe-portfolio-productivity,0,0,0,0,1,2026-06-29 02:46:06.65781
d8fac425-1a00-4f26-bb70-f555da0f0963,synozur.com,,2026-06-28,(direct),(none),(direct),17,17,0,0,0,2026-06-29 23:16:19.249146
dc5b5466-d4df-4505-b1ec-ff07f8cfbc84,synozur.com,,2026-06-28,google,organic,(organic),2,2,0,0,0,2026-06-29 23:16:19.249146
ba0e45d3-71e9-4c5d-a25c-abf1e0b5e629,synozur.com,,2026-06-28,facebook,social,2026-summer-of-copilot-week-1,1,1,0,0,0,2026-06-29 23:16:19.249146
fae26f44-46f7-4c2f-8b08-8e9f75e38607,synozur.com,,2026-06-28,linkedin,social,2026-summer-of-copilot-week-1,1,1,0,0,0,2026-06-29 23:16:19.249146
f7ad8ce9-0ef9-419b-9153-41eb72c21fef,synozur.com,,2026-06-28,linkedin,social,ai-availability-risk-readiness,1,1,0,0,0,2026-06-29 23:16:19.249146
d9db0495-af6d-4fcc-b963-a1416ac17d5d,synozur.com,,2026-07-09,teams.public.onecdn.static.microsoft,referral,(referral),1,1,0,0,0,2026-07-10 21:34:47.905854
1d2c57c8-b49a-4aeb-96f9-e4756c9df6f6,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-30,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-07-01 00:52:26.256937
7c5370d5-e85e-4083-a256-510ce5597e4e,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-29,facebook,social,2026-summer-of-copilot-week-1,0,0,0,0,3,2026-06-30 01:17:43.75345
e0d01876-352d-4898-a298-f2bd5d4c18a0,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-29,facebook,social,polaris-055,0,0,0,0,5,2026-06-30 01:17:45.65068
4e87739b-f311-4768-a3aa-423caef5a51f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-29,linkedin,social,2026-summer-of-copilot-week-1,0,0,0,0,2,2026-06-30 01:17:52.849685
c84c0662-1fb1-453a-9b8e-222c741c944e,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-29,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-06-30 01:17:56.390203
47f63161-1d8f-4eb8-98aa-4d59c0320ceb,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-29,twitter,social,2026-summer-of-copilot-week-1,0,0,0,0,3,2026-06-30 01:17:56.421256
78774c12-8212-4e01-8f29-67e8be5bed69,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06-30,twitter,social,2026-summer-of-copilot-week-1,0,0,0,0,4,2026-07-01 00:52:26.358206
0dcf107b-4d9c-4475-aa60-0dd58bf16bbf,synozur.com,,2026-07-17,teams.public.onecdn.static.microsoft,referral,(referral),2,2,0,0,0,2026-07-18 05:32:51.070197
3f6dbefe-3a44-4bbd-a937-15f11b8419ef,synozur.com,,2026-07-17,(not set),(none),(not set),1,1,0,0,0,2026-07-18 05:32:51.070197
427b15ad-f2bd-4ce7-b10d-d4d709f76e2e,synozur.com,,2026-07-17,podmatch.com,referral,(referral),1,1,0,0,0,2026-07-18 05:32:51.070197
cdad349f-76f2-4948-97d6-bac31e3ba634,synozur.com,,2026-07-10,(direct),(none),(direct),12,12,0,0,0,2026-07-11 22:42:08.998121
7b247567-72df-4809-b411-637a52b33ae3,synozur.com,,2026-07-10,facebook,social,2026-07-gtm-orbit-webinar,3,3,0,0,0,2026-07-11 22:42:08.998121
cb0775e4-8cb5-4e00-865f-206aecbbd7c3,synozur.com,,2026-07-10,linkedin.com,referral,(referral),2,1,0,0,0,2026-07-11 22:42:08.998121
c071e175-eff1-4150-935e-6203eb64ddcb,synozur.com,,2026-07-10,(not set),(none),(not set),1,1,0,0,0,2026-07-11 22:42:08.998121
a1d8f3e1-1d2c-4ac3-870f-0a1d8f9f3838,synozur.com,,2026-07-05,(direct),(none),(direct),4,4,0,0,0,2026-07-06 23:06:14.811667
48fd174a-c7eb-4d1e-90f2-5d757ceaf2c9,synozur.com,,2026-07-05,login.microsoftonline.com,referral,(referral),2,2,0,0,0,2026-07-06 23:06:14.811667
38d02e13-69e3-4884-910e-f9f602321377,synozur.com,,2026-07-01,(direct),(none),(direct),55,55,0,0,0,2026-07-02 22:49:11.741581
5937bbe3-31bf-4256-859c-90672eac4aeb,synozur.com,,2026-07-01,bing,organic,(organic),12,11,0,0,0,2026-07-02 22:49:11.741581
a8d55e80-eb70-4e42-808d-bd649107e841,synozur.com,,2026-07-01,linkedin.com,referral,(referral),7,7,0,0,0,2026-07-02 22:49:11.741581
50b17259-ed07-4364-be91-3f3b962c3d18,synozur.com,,2026-07-01,google,organic,(organic),3,3,0,0,0,2026-07-02 22:49:11.741581
f6882c13-d1b2-4586-8865-7ad3583d81e0,synozur.com,,2026-07-01,facebook,social,2026-summer-of-copilot-week-1,2,2,0,0,0,2026-07-02 22:49:11.741581
23e2de89-870a-4066-9e37-facfbb037d14,synozur.com,,2026-07-01,chatgpt.com,ai-assistant,(ai-assistant),1,1,0,0,0,2026-07-02 22:49:11.741581
068d5084-b2b5-4bae-a2f9-d1b8fc2877cc,synozur.com,,2026-07-01,facebook,social,polaris-055,1,1,0,0,0,2026-07-02 22:49:11.741581
62461404-6d99-437e-a203-4296175e3d6c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-03,facebook,social,2026-summer-of-copilot-week-1,0,0,0,0,4,2026-07-04 00:02:54.087718
2eb3ba35-1b59-45c5-a810-bdd3fb9c6988,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-03,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-04 00:02:54.588154
54aa46e4-4522-4d9e-9fcf-8bd8a1f8c170,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-03,linkedin,social,2026-summer-of-copilot-week-1,0,0,0,0,1,2026-07-04 00:02:55.087785
80eb0b94-d072-4fb9-8b00-e6eb5f78563c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-03,twitter,social,2026-07-gtm-orbit-webinar,0,0,0,0,2,2026-07-04 00:02:56.186889
b45bc271-e72f-4f1b-90cc-846d60ec73f7,synozur.com,,2026-07-08,(direct),(none),(direct),17,16,0,0,0,2026-07-09 21:42:39.52608
c60c0c07-1754-4948-af93-13b8e829f2a1,synozur.com,,2026-07-08,google,organic,(organic),3,3,0,0,0,2026-07-09 21:42:39.52608
02da8069-b1e3-4ec4-a6df-613d780b0791,synozur.com,,2026-07-08,bing,organic,(organic),2,2,0,0,0,2026-07-09 21:42:39.52608
1c4f63ed-1db4-439a-8fd2-e4a7a9caf35d,synozur.com,,2026-07-08,linkedin.com,referral,(referral),2,2,0,0,0,2026-07-09 21:42:39.52608
8b087d05-1768-4ce3-8a3b-dd6e57472c1f,synozur.com,,2026-07-08,login.microsoftonline.com,referral,(referral),2,1,0,0,0,2026-07-09 21:42:39.52608
780eacdb-9ae5-4b70-9302-53cdb69f3d3c,synozur.com,,2026-07-08,linkedin,social,2026-07-gtm-orbit-webinar,1,1,0,0,0,2026-07-09 21:42:39.52608
a93d61a2-c1fd-4e41-a03a-dfc5b5308255,synozur.com,,2026-07-08,teams.public.onecdn.static.microsoft,referral,(referral),1,1,0,0,0,2026-07-09 21:42:39.52608
3ff8e9b5-bd1e-4b71-bdb9-3404fc93f612,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-09,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,2,2026-07-10 00:42:57.926705
c3fe57b8-f825-44ba-8df4-f8f8f8f6f477,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-09,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,1,2026-07-10 00:42:58.327253
d353f338-4ba7-4866-83d7-a15bddea3245,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-09,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-10 00:42:58.727558
36d9ece2-d903-45cd-b46f-9bf565c1f898,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-09,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-07-10 00:42:59.72694
9ac1fe6d-63db-4fdf-ba78-ab8b2e20b4f4,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-09,twitter,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-10 00:43:00.12774
2c304687-fcab-4d5b-ad17-d766970b38a6,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-09,twitter,social,2026-summer-of-copilot-week-1,0,0,0,0,1,2026-07-10 00:43:00.527495
70d20d08-83c8-43c4-ac01-9ae1a6cbb6fd,synozur.com,,2026-07-07,(direct),(none),(direct),24,22,0,0,0,2026-07-08 23:43:58.828117
47c00748-16f2-482b-b88f-96988e46f391,synozur.com,,2026-07-07,google,organic,(organic),8,4,0,0,0,2026-07-08 23:43:58.828117
8ddf64e6-9cd3-404c-9fc3-79b7f7999700,synozur.com,,2026-07-07,bing,organic,(organic),7,4,0,0,0,2026-07-08 23:43:58.828117
5046aeae-92b5-4adf-8a2c-2613538ceed9,synozur.com,,2026-07-07,darsycertification-wu2.azurewebsites.net,referral,(referral),4,3,0,0,0,2026-07-08 23:43:58.828117
d0643e00-f120-47c1-b9a9-47f2302b804b,synozur.com,,2026-07-07,login.microsoftonline.com,referral,(referral),3,1,0,0,0,2026-07-08 23:43:58.828117
23460d99-3656-4c17-a7b9-adcc59021d08,synozur.com,,2026-07-07,manage.wix.com,referral,(referral),2,1,0,0,0,2026-07-08 23:43:58.828117
f9b55e32-0d35-4a78-94d7-7d55debdad38,synozur.com,,2026-07-07,linkedin,social,2026-07-gtm-orbit-webinar,1,1,0,0,0,2026-07-08 23:43:58.828117
fa018290-8a84-4ec2-b715-da601e4e8813,synozur.com,,2026-07-07,linkedin.com,referral,(referral),1,1,0,0,0,2026-07-08 23:43:58.828117
87e16780-e028-4dce-a18c-46b22014fab4,synozur.com,,2026-07-07,m.facebook.com,referral,(referral),1,1,0,0,0,2026-07-08 23:43:58.828117
912074a9-a15b-4a87-97e6-a5f05953c82f,synozur.com,,2026-07-07,podmatch.com,referral,(referral),1,1,0,0,0,2026-07-08 23:43:58.828117
6f86a40c-21c2-4891-9087-39af7b4a3a4f,synozur.com,,2026-07-07,virustotal.com,referral,(referral),1,1,0,0,0,2026-07-08 23:43:58.828117
17533e3a-a3f2-4aa5-8fab-cbbd882205b9,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-08,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,4,2026-07-09 00:41:40.627933
5a6c952c-f549-4434-a64f-20ac53fda323,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-08,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,1,2026-07-09 00:41:42.327819
1cde14b8-849d-4d27-80bc-7f39c6a00afe,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-08,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-09 00:41:42.828089
150f500e-8adc-4547-8127-481e98326dcb,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-08,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-07-09 00:41:43.029073
0f9201d8-b31d-4515-9269-7983e115d5a6,synozur.com,,2026-07-03,(direct),(none),(direct),31,31,0,0,0,2026-07-04 20:06:08.526973
a7a10fb9-a5d9-444f-819a-2f46143292c2,synozur.com,,2026-07-03,login.microsoftonline.com,referral,(referral),6,3,0,0,0,2026-07-04 20:06:08.526973
fe9dd019-de29-45a8-a831-709fd15643eb,synozur.com,,2026-07-03,facebook,social,2026-summer-of-copilot-week-1,4,4,0,0,0,2026-07-04 20:06:08.526973
b8c32ff9-d90b-407c-8fbb-44d5903c2615,synozur.com,,2026-07-03,google,organic,(organic),3,3,0,0,0,2026-07-04 20:06:08.526973
ee353b22-40ce-4618-bc92-ba47672f9743,synozur.com,,2026-07-03,m.facebook.com,referral,(referral),3,3,0,0,0,2026-07-04 20:06:08.526973
29d5a8c9-8072-474c-8ce1-581f94859b0f,synozur.com,,2026-07-03,bing,organic,(organic),2,2,0,0,0,2026-07-04 20:06:08.526973
f79344b5-8582-46af-936e-c1670cb331f3,synozur.com,,2026-07-03,linkedin,social,2026-07-gtm-orbit-webinar,2,2,0,0,0,2026-07-04 20:06:08.526973
2cc4cdd1-d9c6-47de-8f40-66e212414528,synozur.com,,2026-07-03,darsycertification-wu2.azurewebsites.net,referral,(referral),1,1,0,0,0,2026-07-04 20:06:08.526973
29f1a7fc-c808-4568-888d-8f2cdac9e00b,synozur.com,,2026-07-03,linkedin,social,2026-summer-of-copilot-week-1,1,1,0,0,0,2026-07-04 20:06:08.526973
71a67c21-37ef-470d-ac31-8f5ab5352546,synozur.com,,2026-07-03,linkedin.com,referral,(referral),1,1,0,0,0,2026-07-04 20:06:08.526973
663c1d35-e181-4831-a715-ab8ef95e8f61,synozur.com,,2026-07-03,note.com,referral,(referral),1,1,0,0,0,2026-07-04 20:06:08.526973
1dcc3fc7-67b6-4322-8d8f-38af4a34ac7b,synozur.com,,2026-07-10,bing,organic,(organic),1,1,0,0,0,2026-07-11 22:42:08.998121
3d07c362-84ec-409e-be1b-8183cce769af,synozur.com,,2026-07-10,facebook.com,referral,(referral),1,1,0,0,0,2026-07-11 22:42:08.998121
58700e8f-b66f-44c7-a07b-01ffa8b8b033,synozur.com,,2026-07-10,google,organic,(organic),1,1,0,0,0,2026-07-11 22:42:08.998121
834e88f4-91f2-48bb-a2e5-5d9b03c4b801,synozur.com,,2026-07-10,login.microsoftonline.com,referral,(referral),1,1,0,0,0,2026-07-11 22:42:08.998121
8814118a-8aa0-480b-9cb3-087a84dca390,synozur.com,,2026-07-10,m.facebook.com,referral,(referral),1,1,0,0,0,2026-07-11 22:42:08.998121
4da25e5e-f1bc-4e7c-9964-6c2363f6776c,synozur.com,,2026-07-10,yahoo,organic,(organic),1,1,0,0,0,2026-07-11 22:42:08.998121
bdbdcdf5-c7b6-4ef9-860b-49cef841ca72,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-07,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-08 03:42:57.128345
119c16b9-884b-41db-ad8b-edcfcd7f64f2,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-07,twitter,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-08 03:42:58.127012
bde1fdf2-52dc-4c77-a08f-11f498c8e034,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-10,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,3,2026-07-11 01:36:06.709973
85a01144-a903-49f7-830e-6c4f1a2f96dd,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-10,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,2,2026-07-11 01:36:13.305503
afece74a-2a70-4885-9b03-081ca3a4f669,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-10,facebook,social,2026-07-gtm-orbit-webinar,0,0,0,0,3,2026-07-11 01:36:17.506922
58eb4d53-1f58-470c-891e-9ac80d930f8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-10,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,2,2026-07-11 01:36:18.506129
aa96f257-d738-4a70-91e5-ebd55c0d0436,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-10,twitter,social,2026-summer-of-copilot-week-1,0,0,0,0,1,2026-07-11 01:36:19.109187
d9af57da-5420-4f2e-9e81-9dc260ae96b2,synozur.com,,2026-07-13,(direct),(none),(direct),18,17,0,0,0,2026-07-14 23:00:05.186531
b12466c8-da86-4c1e-909b-5128bd9239a8,synozur.com,,2026-07-13,google,organic,(organic),5,2,0,0,0,2026-07-14 23:00:05.186531
e4ddee77-cebf-4ae2-854c-5d58eb143a48,synozur.com,,2026-07-13,login.microsoftonline.com,referral,(referral),4,1,0,0,0,2026-07-14 23:00:05.186531
a8d2ba94-9494-4bc5-8ee6-d9ec19485a6f,synozur.com,,2026-07-13,linkedin.com,referral,(referral),3,3,0,0,0,2026-07-14 23:00:05.186531
4c7a5f93-7914-492e-8d12-216d78d19e59,synozur.com,,2026-07-13,facebook,social,2026-07-gtm-orbit-webinar,2,2,0,0,0,2026-07-14 23:00:05.186531
559df77b-acec-484b-87d2-1f4c0d641038,synozur.com,,2026-07-13,facebook.com,referral,(referral),2,2,0,0,0,2026-07-14 23:00:05.186531
0d7ecb5d-36b8-4a99-b0f9-98ca1d8bbf6e,synozur.com,,2026-07-13,chatgpt.com,ai-assistant,(ai-assistant),1,1,0,0,0,2026-07-14 23:00:05.186531
ef19c83b-fd12-4b74-b86c-42d829ebbb6c,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-11,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,3,2026-07-12 00:55:51.784324
861be9f9-e65a-4d55-8a60-791635897ba1,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-11,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,1,2026-07-12 00:55:54.283349
161ec45b-9526-4c71-b217-cb7087558e9a,synozur.com,,2026-07-04,(direct),(none),(direct),12,12,0,0,0,2026-07-05 23:06:00.628938
59a5f2b7-c07b-46fa-b23f-399e41a4c641,synozur.com,,2026-07-04,facebook,social,2026-07-gtm-orbit-webinar,4,4,0,0,0,2026-07-05 23:06:00.628938
1a3acb61-9d42-4b92-bb1d-aa045a4672bd,synozur.com,,2026-07-04,twitter,social,2026-07-gtm-orbit-webinar,2,1,0,0,0,2026-07-05 23:06:00.628938
07259658-c637-4ce0-b0ac-50043a76c764,synozur.com,,2026-07-04,(not set),(none),(not set),1,1,0,0,0,2026-07-05 23:06:00.628938
06cbfc0a-ee84-42c1-999f-544c10505f0b,synozur.com,,2026-07-04,facebook.com,referral,(referral),1,1,0,0,0,2026-07-05 23:06:00.628938
a1b4a857-9ac4-4400-98b4-6411322c73b3,synozur.com,,2026-07-04,google,organic,(organic),1,1,0,0,0,2026-07-05 23:06:00.628938
8c4b90fc-0d48-4ada-8028-8f0ddabefc32,synozur.com,,2026-07-04,linkedin,social,2026-07-gtm-orbit-webinar,1,1,0,0,0,2026-07-05 23:06:00.628938
77df2761-ee1b-4efc-84db-ba08fe12492a,synozur.com,,2026-07-04,linkedin.com,referral,(referral),1,1,0,0,0,2026-07-05 23:06:00.628938
0c73e6cd-5b84-4300-882f-7fedc82c662a,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-04,facebook,social,2026-07-gtm-orbit-webinar,0,0,0,0,4,2026-07-05 00:06:39.027355
4d49a59a-85cb-48b2-a8a2-ea669af730df,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-04,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,2,2026-07-05 00:06:39.227524
f688817b-f155-464d-99b3-ff3b7a8f8ace,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-04,twitter,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-05 00:06:39.42729
a05a9403-0af0-4507-8525-83b333dba509,synozur.com,,2026-07-04,login.microsoftonline.com,referral,(referral),1,1,0,0,0,2026-07-05 23:06:00.628938
12e1cd55-ebd9-4ec3-ade5-e6526c8b4548,synozur.com,,2026-07-04,podmatch.com,referral,(referral),1,1,0,0,0,2026-07-05 23:06:00.628938
80ddc0bc-2d17-4708-b499-f1592ce7be50,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-11,facebook,social,2026-07-gtm-orbit-webinar,0,0,0,0,4,2026-07-12 00:55:55.284449
d504285c-2c00-422d-af92-ececb2fba5f7,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-11,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-12 00:55:56.683825
629e23ca-5e39-4837-965f-eb1c57034d7b,synozur.com,,2026-07-11,(direct),(none),(direct),9,9,0,0,0,2026-07-12 18:55:55.083825
79fd4f4d-8217-44e1-8090-ae91f8054380,synozur.com,,2026-07-11,facebook,social,2026-07-gtm-orbit-webinar,4,4,0,0,0,2026-07-12 18:55:55.083825
941780b1-713d-43f6-852d-d3d437125ade,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-12,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,3,2026-07-13 05:57:07.784374
3d38f10a-1d9c-4b7a-b6ee-dc774244b2ad,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-12,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,2,2026-07-13 05:57:08.486525
9fcb8267-38e6-4e33-a386-f89a66f544ba,synozur.com,,2026-07-06,(direct),(none),(direct),16,16,0,0,0,2026-07-07 23:43:46.029645
3af03cf9-9285-44de-8dc0-8e5534102dce,synozur.com,,2026-07-06,login.microsoftonline.com,referral,(referral),7,2,0,0,0,2026-07-07 23:43:46.029645
4e8063ad-b16d-4d3f-8b6e-bb9817d40526,synozur.com,,2026-07-06,facebook,social,2026-07-gtm-orbit-webinar,5,5,0,0,0,2026-07-07 23:43:46.029645
67d0a8a2-165c-4c55-aeab-c268e3cfc7f2,synozur.com,,2026-07-06,bing,organic,(organic),3,2,0,0,0,2026-07-07 23:43:46.029645
daa766ec-2fca-46c2-8566-92231cd19e0d,synozur.com,,2026-07-06,google,organic,(organic),3,3,0,0,0,2026-07-07 23:43:46.029645
54a7c14e-23d4-4fae-9146-fe5e345d322d,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-06,hubspot-marketing,email,newsletter,0,0,0,0,16,2026-07-07 00:05:48.836715
351c0334-abb4-4f94-ae4d-5f4c60aee9b4,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-06,facebook,social,2026-07-gtm-orbit-webinar,0,0,0,0,5,2026-07-07 00:05:48.877317
40c5a6c7-6533-463b-8c25-06752ed38e92,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-06,hubspot-marketing,email,newsletter,0,0,0,0,8,2026-07-07 00:05:48.917171
dbc5c25c-d969-48f0-aaa9-d2f6d2821ae4,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-06,linkedin,social,2026-07-gtm-orbit-webinar,0,0,0,0,1,2026-07-07 00:05:48.941032
594b2e67-c911-434a-a37f-4bb94032a687,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-06,linkedin,social,ai-availability-risk-readiness,0,0,0,0,1,2026-07-07 00:05:48.966664
6130103e-471e-4c82-9b6a-c98b6bedc048,synozur.com,,2026-07-12,(direct),(none),(direct),17,17,0,0,0,2026-07-13 23:58:00.685804
f9cfd758-2326-4029-93c6-92ec3f933b2b,synozur.com,,2026-07-12,google,organic,(organic),3,2,0,0,0,2026-07-13 23:58:00.685804
c74e2529-2a95-4b8d-a613-b3eee11119e5,synozur.com,,2026-07-09,(direct),(none),(direct),20,19,0,0,0,2026-07-10 21:34:47.905854
f72078fb-74d0-49f3-b0b5-51404dffdf9a,synozur.com,,2026-07-09,bing,organic,(organic),4,4,0,0,0,2026-07-10 21:34:47.905854
e6336c52-2588-4fb6-addd-cdd3891c300b,synozur.com,,2026-07-09,google,organic,(organic),3,3,0,0,0,2026-07-10 21:34:47.905854
01978405-bcf9-4424-b18b-4056ffcc8ca8,synozur.com,,2026-07-09,linkedin.com,referral,(referral),2,2,0,0,0,2026-07-10 21:34:47.905854
1cd5b945-f9d5-4e34-bd18-f75456760da1,synozur.com,,2026-07-09,login.microsoftonline.com,referral,(referral),2,1,0,0,0,2026-07-10 21:34:47.905854
243cc129-9ed1-41e9-8720-51de2122c540,synozur.com,,2026-07-12,bing,organic,(organic),1,1,0,0,0,2026-07-13 23:58:00.685804
959e799e-e3ac-4a08-95df-a5a6f8ef51b0,synozur.com,,2026-07-12,login.microsoftonline.com,referral,(referral),1,1,0,0,0,2026-07-13 23:58:00.685804
e0327e04-99d6-4ed3-b2ae-69739e3b38ff,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-13,facebook,social,2026-07-bellevue-arts-fair,0,0,0,0,3,2026-07-14 00:58:41.982283
6bc7aa49-b05a-40fd-b88f-bf29de23df93,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,2026-07-13,instagram,social,2026-07-bellevue-arts-fair,0,0,0,0,1,2026-07-14 00:58:44.182991
1f831118-1439-48b0-828d-4f9e7def92a8,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-13,facebook,social,2026-07-gtm-orbit-webinar,0,0,0,0,2,2026-07-14 00:58:44.285866
4c207c1d-0dd2-4a96-bee2-25f560c1342f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-07-13,hubspot-marketing,email,newsletter,0,0,0,0,4,2026-07-14 00:58:47.28266
