id,campaign_id,asset_id,override_title,override_content,sort_order,added_at
7d8a0e7c-6a9b-422b-98a8-957fdb93a8d1,dd02e37e-4ae4-4fec-bc81-2f40b314e547,0a1d1f26-4f04-4542-9de2-ef6e62c39029,,,3,2026-05-21 13:41:25.6161
b13b1399-7286-48e1-8df8-320847afda52,dd02e37e-4ae4-4fec-bc81-2f40b314e547,2302634f-e347-45fd-b098-ad6c80a5121e,,,4,2026-05-21 13:41:25.6161
33ef6860-9692-4acb-bb73-7d96e407100d,dd02e37e-4ae4-4fec-bc81-2f40b314e547,c6e622f0-8f87-416c-a940-11c2e2361bd8,,,5,2026-05-21 13:41:25.6161
57c7c01c-e7ed-4188-910f-d6a6bc23cbcc,dd02e37e-4ae4-4fec-bc81-2f40b314e547,69a515ff-4ce7-4a57-8780-e3754c831037,,,6,2026-05-21 13:41:25.6161
c366b20e-382d-44c0-94cb-47b743d95246,dd02e37e-4ae4-4fec-bc81-2f40b314e547,40904388-c5fb-4d00-8294-260e4c5f5738,,,7,2026-05-21 13:41:25.6161
835780b3-d4cb-41c2-9032-39ff20e27764,dd02e37e-4ae4-4fec-bc81-2f40b314e547,2f348856-e9b7-4b85-8962-06efb5f5ee4b,,,8,2026-05-21 13:41:25.6161
16bc7554-7c20-4400-af66-9bd278bfb9ad,dd02e37e-4ae4-4fec-bc81-2f40b314e547,fe440867-d8bc-4a29-aa35-adfaac7860ff,,,9,2026-05-21 13:41:25.6161
ca5cbb27-7ceb-4419-bd53-36c1efcee6fb,dd02e37e-4ae4-4fec-bc81-2f40b314e547,33f472fd-5218-43fd-b48c-36e1d3694bc7,,,10,2026-05-21 13:41:25.6161
48376dc4-0748-41ff-9928-1e9c10dd3047,dd02e37e-4ae4-4fec-bc81-2f40b314e547,3b79716e-f7de-4100-9eb1-d3c905d61804,,,11,2026-05-21 13:41:25.6161
3759714d-2b0b-4dc4-a183-69d32ff6d8a8,dd02e37e-4ae4-4fec-bc81-2f40b314e547,33e15520-b296-43d6-a397-418b94ed7b35,,,12,2026-05-21 13:41:25.6161
52f98f66-3d3d-4a28-9492-2bc20ba01b01,dd02e37e-4ae4-4fec-bc81-2f40b314e547,9d725783-74d6-4eb0-873a-eb5b7e0a66e1,,,13,2026-05-21 13:41:25.6161
d6113360-6c0b-4803-8129-8b64e17ff84c,dd02e37e-4ae4-4fec-bc81-2f40b314e547,655c8c41-c338-4c91-a163-0beab7d88972,,,14,2026-05-21 13:41:25.6161
e014f84a-0471-40bd-8200-fb9376af8524,dd02e37e-4ae4-4fec-bc81-2f40b314e547,ce50f016-53f4-42d0-943d-edfa44ae3b79,,,15,2026-05-21 13:41:25.6161
3a27167c-cd98-4969-8baa-5aa1bb247201,925804eb-121b-430f-8fbe-86e33be89785,3e489162-817b-4401-a12b-06f58a3ca401,,,0,2026-05-21 14:14:24.457804
0a83f785-82a1-449b-ba3e-955422fe2f08,925804eb-121b-430f-8fbe-86e33be89785,0a1d1f26-4f04-4542-9de2-ef6e62c39029,,,1,2026-05-21 14:14:24.457804
cf538ac5-bb1c-4b61-b61b-49c21e6ae41a,925804eb-121b-430f-8fbe-86e33be89785,2302634f-e347-45fd-b098-ad6c80a5121e,,,2,2026-05-21 14:14:24.457804
f7153051-a685-4eaf-a483-1ebf3d6476dd,925804eb-121b-430f-8fbe-86e33be89785,d4f77ee2-db3f-476a-a4ba-32ded03e28e9,,,3,2026-05-21 14:14:24.457804
ad78bae7-2d4e-492b-82cd-99c6343aaf8d,925804eb-121b-430f-8fbe-86e33be89785,d9095a0b-65a9-4958-823f-036a7e2ad85b,,,4,2026-05-21 14:14:24.457804
0769014b-7f81-482a-9321-62d69ad4a247,925804eb-121b-430f-8fbe-86e33be89785,40904388-c5fb-4d00-8294-260e4c5f5738,,,5,2026-05-21 14:14:24.457804
671257ac-5794-4304-894b-f2a8487ddec5,925804eb-121b-430f-8fbe-86e33be89785,fe440867-d8bc-4a29-aa35-adfaac7860ff,,,6,2026-05-21 14:14:24.457804
15e23e23-2424-484d-ab6c-108a11813dca,925804eb-121b-430f-8fbe-86e33be89785,3b79716e-f7de-4100-9eb1-d3c905d61804,,,7,2026-05-21 14:14:24.457804
044e6e39-147a-4d1c-8dbf-b6126c5bd3b0,925804eb-121b-430f-8fbe-86e33be89785,33e15520-b296-43d6-a397-418b94ed7b35,,,8,2026-05-21 14:14:24.457804
dee85ee8-8dc2-417a-85e7-6229088c4afb,925804eb-121b-430f-8fbe-86e33be89785,9d725783-74d6-4eb0-873a-eb5b7e0a66e1,,,9,2026-05-21 14:14:24.457804
c588b54a-bc92-459a-8562-607ae7b59425,a5e07503-68d3-4299-a7e8-4728521ba107,47fa8019-bc06-4b91-a56d-28c9cadbcfb4,,,0,2026-05-24 16:31:52.104177
7fd4690e-c36f-46ff-a434-8c9b3895d7c4,a5e07503-68d3-4299-a7e8-4728521ba107,0a1d1f26-4f04-4542-9de2-ef6e62c39029,,,1,2026-05-24 16:31:52.104177
2ae6a3ac-cd0a-4fa0-91a7-9345821165f8,a5e07503-68d3-4299-a7e8-4728521ba107,2302634f-e347-45fd-b098-ad6c80a5121e,,,2,2026-05-24 16:31:52.104177
0bb7e4d7-d7f8-4d0e-9114-2aee675b1492,a5e07503-68d3-4299-a7e8-4728521ba107,c6e622f0-8f87-416c-a940-11c2e2361bd8,,,3,2026-05-24 16:31:52.104177
e633a0a8-454c-4434-96e8-a0faeb20e9f7,a5e07503-68d3-4299-a7e8-4728521ba107,40904388-c5fb-4d00-8294-260e4c5f5738,,,4,2026-05-24 16:31:52.104177
e5f95b35-6b4e-4b5f-a916-b8efed056b92,a5e07503-68d3-4299-a7e8-4728521ba107,2f348856-e9b7-4b85-8962-06efb5f5ee4b,,,5,2026-05-24 16:31:52.104177
67efbe7f-721a-4897-b7ab-d74111fb5940,a5e07503-68d3-4299-a7e8-4728521ba107,fe440867-d8bc-4a29-aa35-adfaac7860ff,,,6,2026-05-24 16:31:52.104177
26e48f54-f033-4aed-b830-f5999ed921fc,a5e07503-68d3-4299-a7e8-4728521ba107,33e15520-b296-43d6-a397-418b94ed7b35,,,7,2026-05-24 16:31:52.104177
86ee9c23-353c-487d-b88d-c87fcd5aafe8,a5e07503-68d3-4299-a7e8-4728521ba107,9d725783-74d6-4eb0-873a-eb5b7e0a66e1,,,8,2026-05-24 16:31:52.104177
dfddf243-aa52-4ace-ab2b-4b6cef5f3480,a5e07503-68d3-4299-a7e8-4728521ba107,ce50f016-53f4-42d0-943d-edfa44ae3b79,,,9,2026-05-24 16:31:52.104177
270f8c4d-153f-4ac4-9312-665252785ed5,2df227d3-f807-4d47-b405-3d100b164926,a7e86451-cde2-49d8-91ba-1397c9584d6c,,,0,2026-06-01 20:33:17.117572
5e43eaa3-4bc0-43a4-96d0-820e6d943f7f,2df227d3-f807-4d47-b405-3d100b164926,0a1d1f26-4f04-4542-9de2-ef6e62c39029,,,1,2026-06-01 20:33:17.117572
ab96a3bc-9ad2-4e8e-ba8e-e3afc0bf96e1,2df227d3-f807-4d47-b405-3d100b164926,2302634f-e347-45fd-b098-ad6c80a5121e,,,2,2026-06-01 20:33:17.117572
678e5b96-4c83-488d-94c7-3837efedad11,2df227d3-f807-4d47-b405-3d100b164926,c6e622f0-8f87-416c-a940-11c2e2361bd8,,,3,2026-06-01 20:33:17.117572
e5dddc4c-6c5c-4556-95d5-6ad2fc1d283b,2df227d3-f807-4d47-b405-3d100b164926,d4f77ee2-db3f-476a-a4ba-32ded03e28e9,,,4,2026-06-01 20:33:17.117572
32b5bb94-8513-42d6-b0b9-5445d11f1195,2df227d3-f807-4d47-b405-3d100b164926,d9095a0b-65a9-4958-823f-036a7e2ad85b,,,5,2026-06-01 20:33:17.117572
8fc38b21-ef3a-4c44-af99-00b58994bf08,2df227d3-f807-4d47-b405-3d100b164926,40904388-c5fb-4d00-8294-260e4c5f5738,,,6,2026-06-01 20:33:17.117572
